week,k,scenario,posterior_value
2025-02-15,0.5,D-2024-08-01,0.18092105263157895
2025-02-15,0.5,E-2024-08-01,0.17171052631578948
2025-02-15,0.5,F-2024-08-01,0.21447368421052632
2025-02-22,0.5,A-2024-08-01,0.13464912280701755
2025-02-22,0.5,B-2024-08-01,0.13837719298245615
2025-02-22,0.5,C-2024-08-01,0.15833333333333333
2025-02-22,0.5,D-2024-08-01,0.17763157894736842
2025-02-22,0.5,E-2024-08-01,0.1736842105263158
2025-02-22,0.5,F-2024-08-01,0.21732456140350878
2025-03-01,0.5,A-2024-08-01,0.13574561403508772
2025-03-01,0.5,B-2024-08-01,0.13640350877192983
2025-03-01,0.5,C-2024-08-01,0.15964912280701754
2025-03-01,0.5,D-2024-08-01,0.17478070175438595
2025-03-01,0.5,E-2024-08-01,0.175
2025-03-01,0.5,F-2024-08-01,0.21842105263157896
2025-03-08,0.5,A-2024-08-01,0.13486842105263158
2025-03-08,0.5,B-2024-08-01,0.13574561403508772
2025-03-08,0.5,C-2024-08-01,0.16030701754385965
2025-03-08,0.5,D-2024-08-01,0.1756578947368421
2025-03-08,0.5,E-2024-08-01,0.1756578947368421
2025-03-08,0.5,F-2024-08-01,0.21776315789473685
2025-03-15,0.5,A-2024-08-01,0.1344298245614035
2025-03-15,0.5,B-2024-08-01,0.13574561403508772
2025-03-15,0.5,C-2024-08-01,0.1611842105263158
2025-03-15,0.5,D-2024-08-01,0.1756578947368421
2025-03-15,0.5,E-2024-08-01,0.17521929824561402
2025-03-15,0.5,F-2024-08-01,0.21776315789473685
2025-03-22,0.5,A-2024-08-01,0.13333333333333333
2025-03-22,0.5,B-2024-08-01,0.1355263157894737
2025-03-22,0.5,C-2024-08-01,0.1611842105263158
2025-03-22,0.5,D-2024-08-01,0.17587719298245613
2025-03-22,0.5,E-2024-08-01,0.17653508771929824
2025-03-22,0.5,F-2024-08-01,0.21754385964912282
2025-03-29,0.5,A-2024-08-01,0.13289473684210526
2025-03-29,0.5,B-2024-08-01,0.1355263157894737
2025-03-29,0.5,C-2024-08-01,0.1611842105263158
2025-03-29,0.5,D-2024-08-01,0.17543859649122806
2025-03-29,0.5,E-2024-08-01,0.1763157894736842
2025-03-29,0.5,F-2024-08-01,0.218640350877193
2025-04-05,0.5,A-2024-08-01,0.1324561403508772
2025-04-05,0.5,B-2024-08-01,0.1355263157894737
2025-04-05,0.5,C-2024-08-01,0.16162280701754386
2025-04-05,0.5,D-2024-08-01,0.17543859649122806
2025-04-05,0.5,E-2024-08-01,0.1763157894736842
2025-04-05,0.5,F-2024-08-01,0.218640350877193
2025-04-12,0.5,A-2024-08-01,0.13223684210526315
2025-04-12,0.5,B-2024-08-01,0.13574561403508772
2025-04-12,0.5,C-2024-08-01,0.16162280701754386
2025-04-12,0.5,D-2024-08-01,0.17543859649122806
2025-04-12,0.5,E-2024-08-01,0.17653508771929824
2025-04-12,0.5,F-2024-08-01,0.21842105263157896
2025-04-19,0.5,A-2024-08-01,0.13223684210526315
2025-04-19,0.5,B-2024-08-01,0.13596491228070176
2025-04-19,0.5,C-2024-08-01,0.16162280701754386
2025-04-19,0.5,D-2024-08-01,0.17543859649122806
2025-04-19,0.5,E-2024-08-01,0.17653508771929824
2025-04-19,0.5,F-2024-08-01,0.21820175438596492
2025-04-26,0.5,A-2024-08-01,0.13223684210526315
2025-04-26,0.5,B-2024-08-01,0.13596491228070176
2025-04-26,0.5,C-2024-08-01,0.16162280701754386
2025-04-26,0.5,D-2024-08-01,0.1756578947368421
2025-04-26,0.5,E-2024-08-01,0.1763157894736842
2025-04-26,0.5,F-2024-08-01,0.21820175438596492
2025-05-03,0.5,A-2024-08-01,0.13223684210526315
2025-05-03,0.5,B-2024-08-01,0.13596491228070176
2025-05-03,0.5,C-2024-08-01,0.16162280701754386
2025-05-03,0.5,D-2024-08-01,0.17587719298245613
2025-05-03,0.5,E-2024-08-01,0.17609649122807017
2025-05-03,0.5,F-2024-08-01,0.21820175438596492
2024-11-30,0.75,A-2024-08-01,0.15146198830409358
2024-11-30,0.75,B-2024-08-01,0.17105263157894737
2024-11-30,0.75,C-2024-08-01,0.15175438596491228
2024-11-30,0.75,D-2024-08-01,0.18669590643274853
2024-11-30,0.75,E-2024-08-01,0.14576023391812865
2024-11-30,0.75,F-2024-08-01,0.1932748538011696
2024-12-07,0.75,A-2024-08-01,0.15058479532163743
2024-12-07,0.75,B-2024-08-01,0.175
2024-12-07,0.75,C-2024-08-01,0.14941520467836258
2024-12-07,0.75,D-2024-08-01,0.19093567251461988
2024-12-07,0.75,E-2024-08-01,0.13815789473684212
2024-12-07,0.75,F-2024-08-01,0.195906432748538
2024-12-14,0.75,A-2024-08-01,0.15482456140350878
2024-12-14,0.75,B-2024-08-01,0.172953216374269
2024-12-14,0.75,C-2024-08-01,0.15248538011695906
2024-12-14,0.75,D-2024-08-01,0.1899122807017544
2024-12-14,0.75,E-2024-08-01,0.13435672514619884
2024-12-14,0.75,F-2024-08-01,0.19546783625730993
2024-12-21,0.75,A-2024-08-01,0.1600877192982456
2024-12-21,0.75,B-2024-08-01,0.1706140350877193
2024-12-21,0.75,C-2024-08-01,0.15350877192982457
2024-12-21,0.75,D-2024-08-01,0.18698830409356726
2024-12-21,0.75,E-2024-08-01,0.13508771929824562
2024-12-21,0.75,F-2024-08-01,0.19371345029239767
2024-12-28,0.75,A-2024-08-01,0.16739766081871346
2024-12-28,0.75,B-2024-08-01,0.16812865497076024
2024-12-28,0.75,C-2024-08-01,0.15555555555555556
2024-12-28,0.75,D-2024-08-01,0.18362573099415205
2024-12-28,0.75,E-2024-08-01,0.1324561403508772
2024-12-28,0.75,F-2024-08-01,0.19283625730994153
2025-01-04,0.75,A-2024-08-01,0.1726608187134503
2025-01-04,0.75,B-2024-08-01,0.16564327485380118
2025-01-04,0.75,C-2024-08-01,0.15657894736842104
2025-01-04,0.75,D-2024-08-01,0.1827485380116959
2025-01-04,0.75,E-2024-08-01,0.12880116959064328
2025-01-04,0.75,F-2024-08-01,0.1935672514619883
2025-01-11,0.75,A-2024-08-01,0.17046783625730993
2025-01-11,0.75,B-2024-08-01,0.15935672514619884
2025-01-11,0.75,C-2024-08-01,0.15599415204678363
2025-01-11,0.75,D-2024-08-01,0.17880116959064327
2025-01-11,0.75,E-2024-08-01,0.13742690058479531
2025-01-11,0.75,F-2024-08-01,0.197953216374269
2025-01-18,0.75,A-2024-08-01,0.1726608187134503
2025-01-18,0.75,B-2024-08-01,0.15584795321637426
2025-01-18,0.75,C-2024-08-01,0.15657894736842104
2025-01-18,0.75,D-2024-08-01,0.1757309941520468
2025-01-18,0.75,E-2024-08-01,0.14166666666666666
2025-01-18,0.75,F-2024-08-01,0.19751461988304095
2025-01-25,0.75,A-2024-08-01,0.17441520467836258
2025-01-25,0.75,B-2024-08-01,0.15292397660818713
2025-01-25,0.75,C-2024-08-01,0.158187134502924
2025-01-25,0.75,D-2024-08-01,0.17529239766081872
2025-01-25,0.75,E-2024-08-01,0.14210526315789473
2025-01-25,0.75,F-2024-08-01,0.19707602339181288
2025-02-01,0.75,A-2024-08-01,0.17222222222222222
2025-02-01,0.75,B-2024-08-01,0.15146198830409358
2025-02-01,0.75,C-2024-08-01,0.15921052631578947
2025-02-01,0.75,D-2024-08-01,0.17456140350877192
2025-02-01,0.75,E-2024-08-01,0.14342105263157895
2025-02-01,0.75,F-2024-08-01,0.19912280701754387
2025-02-08,0.75,A-2024-08-01,0.16973684210526316
2025-02-08,0.75,B-2024-08-01,0.14985380116959066
2025-02-08,0.75,C-2024-08-01,0.16023391812865498
2025-02-08,0.75,D-2024-08-01,0.17485380116959065
2025-02-08,0.75,E-2024-08-01,0.145906432748538
2025-02-08,0.75,F-2024-08-01,0.19941520467836257
2025-02-15,0.75,A-2024-08-01,0.16812865497076024
2025-02-15,0.75,B-2024-08-01,0.14853801169590644
2025-02-15,0.75,C-2024-08-01,0.16067251461988305
2025-02-15,0.75,D-2024-08-01,0.177046783625731
2025-02-15,0.75,E-2024-08-01,0.14649122807017545
2025-02-15,0.75,F-2024-08-01,0.19912280701754387
2025-02-22,0.75,A-2024-08-01,0.1672514619883041
2025-02-22,0.75,B-2024-08-01,0.147953216374269
2025-02-22,0.75,C-2024-08-01,0.16140350877192983
2025-02-22,0.75,D-2024-08-01,0.17690058479532164
2025-02-22,0.75,E-2024-08-01,0.14707602339181286
2025-02-22,0.75,F-2024-08-01,0.19941520467836257
2025-03-01,0.75,A-2024-08-01,0.16798245614035087
2025-03-01,0.75,B-2024-08-01,0.14619883040935672
2025-03-01,0.75,C-2024-08-01,0.1621345029239766
2025-03-01,0.75,D-2024-08-01,0.1773391812865497
2025-03-01,0.75,E-2024-08-01,0.14722222222222223
2025-03-01,0.75,F-2024-08-01,0.19912280701754387
2025-03-08,0.75,A-2024-08-01,0.16798245614035087
2025-03-08,0.75,B-2024-08-01,0.14517543859649124
2025-03-08,0.75,C-2024-08-01,0.1624269005847953
2025-03-08,0.75,D-2024-08-01,0.1773391812865497
2025-03-08,0.75,E-2024-08-01,0.14780701754385964
2025-03-08,0.75,F-2024-08-01,0.1992690058479532
2025-03-15,0.75,A-2024-08-01,0.16769005847953217
2025-03-15,0.75,B-2024-08-01,0.1448830409356725
2025-03-15,0.75,C-2024-08-01,0.16301169590643275
2025-03-15,0.75,D-2024-08-01,0.1773391812865497
2025-03-15,0.75,E-2024-08-01,0.14809941520467837
2025-03-15,0.75,F-2024-08-01,0.1989766081871345
2025-03-22,0.75,A-2024-08-01,0.1672514619883041
2025-03-22,0.75,B-2024-08-01,0.1445906432748538
2025-03-22,0.75,C-2024-08-01,0.1631578947368421
2025-03-22,0.75,D-2024-08-01,0.1773391812865497
2025-03-22,0.75,E-2024-08-01,0.14883040935672515
2025-03-22,0.75,F-2024-08-01,0.19883040935672514
2025-03-29,0.75,A-2024-08-01,0.16739766081871346
2025-03-29,0.75,B-2024-08-01,0.1448830409356725
2025-03-29,0.75,C-2024-08-01,0.1631578947368421
2025-03-29,0.75,D-2024-08-01,0.17675438596491228
2025-03-29,0.75,E-2024-08-01,0.14883040935672515
2025-03-29,0.75,F-2024-08-01,0.1989766081871345
2025-04-05,0.75,A-2024-08-01,0.16769005847953217
2025-04-05,0.75,B-2024-08-01,0.1448830409356725
2025-04-05,0.75,C-2024-08-01,0.1631578947368421
2025-04-05,0.75,D-2024-08-01,0.17660818713450294
2025-04-05,0.75,E-2024-08-01,0.14883040935672515
2025-04-05,0.75,F-2024-08-01,0.19883040935672514
2025-04-12,0.75,A-2024-08-01,0.1675438596491228
2025-04-12,0.75,B-2024-08-01,0.14502923976608187
2025-04-12,0.75,C-2024-08-01,0.1631578947368421
2025-04-12,0.75,D-2024-08-01,0.17646198830409357
2025-04-12,0.75,E-2024-08-01,0.1489766081871345
2025-04-12,0.75,F-2024-08-01,0.19883040935672514
2025-04-19,0.75,A-2024-08-01,0.1675438596491228
2025-04-19,0.75,B-2024-08-01,0.14502923976608187
2025-04-19,0.75,C-2024-08-01,0.1631578947368421
2025-04-19,0.75,D-2024-08-01,0.17646198830409357
2025-04-19,0.75,E-2024-08-01,0.1489766081871345
2025-04-19,0.75,F-2024-08-01,0.19883040935672514
2025-04-26,0.75,A-2024-08-01,0.1675438596491228
2025-04-26,0.75,B-2024-08-01,0.14502923976608187
2025-04-26,0.75,C-2024-08-01,0.1631578947368421
2025-04-26,0.75,D-2024-08-01,0.17646198830409357
2025-04-26,0.75,E-2024-08-01,0.1489766081871345
2025-04-26,0.75,F-2024-08-01,0.19883040935672514
2025-05-03,0.75,A-2024-08-01,0.16769005847953217
2025-05-03,0.75,B-2024-08-01,0.14502923976608187
2025-05-03,0.75,C-2024-08-01,0.1631578947368421
2025-05-03,0.75,D-2024-08-01,0.17646198830409357
2025-05-03,0.75,E-2024-08-01,0.14883040935672515
2025-05-03,0.75,F-2024-08-01,0.19883040935672514
